full_name,default_branch,forks,watchers,topics,created_at
batra-mlp-lab__visdial-rl,master,39,171,"['computer-vision', 'deep-learning', 'natural-language-processing', 'pytorch', 'visual-dialog']",2018-06-16T02:59:15Z
sagiebenaim__OneShotTranslation,master,18,139,"['computer-vision', 'gan', 'image-generation', 'image-manipulation', 'oneshot', 'pytorch', 'unsupervised-learning']",2018-06-15T15:20:06Z
fabienbaradel__glimpse_clouds,master,10,30,"['activity-recognition', 'computer-vision', 'cvpr2018', 'video-understanding']",2018-06-12T19:18:01Z
lucasxlu__CRNet,master,2,21,"['computer-vision', 'deep-learning', 'facial-beauty-prediction', 'pytorch']",2018-06-07T07:16:27Z
zhaoyanglijoey__White-Balance-By-Deep-learning,master,5,18,"['computer-vision', 'deep-learning', 'image-transformations', 'white-balance']",2018-06-17T16:29:00Z
karoly-hars__3D_scene_reconstruction_CNNs,master,1,4,"['artificial-intelligence', 'cityscapes', 'cityscapes-dataset', 'cnns', 'computer-vision', 'deep-learning', 'depth-estimation', 'depth-predictions', 'neural-networks', 'pytorch', 'resnet', 'scene-reconstruction', 'segmentation', 'unet']",2018-06-14T08:52:36Z
KennethanCeyer__yolo-example,master,0,0,"['deep-learning', 'machine-learning', 'ml', 'model', 'object-detection', 'python', 'pytorch', 'vision', 'yolo']",2018-06-18T01:08:52Z
cleardusk__3DDFA,master,648,3531,"['3d', '3d-face', '3dmm', 'computer-vision', 'deep-learning', 'face-alignment', 'python', 'pytorch']",2018-06-29T14:19:21Z
cmsflash__beauty-net,master,11,186,"['cnn', 'computer-vision', 'deep-learning', 'image-classification', 'pytorch', 'pytorch-template']",2018-06-28T06:33:17Z
Ugness__PiCANet-Implementation,master,40,178,"['attention-mechanism', 'computer-vision', 'deep-learning', 'picanet', 'pytorch', 'saliency-detection']",2018-06-26T05:34:37Z
amirassov__retinanet,master,2,6,"['computer-vision', 'deep-learning', 'object-detection', 'pytorch', 'ssd']",2018-07-05T19:49:15Z
ibraheem-moosa__BanglaHandwrittenDigitRecognition,master,0,0,"['computer-vision', 'convolutional-neural-networks', 'digit-recognition', 'machine-learning', 'pytorch']",2018-07-04T10:43:09Z
aicaffeinelife__Pytorch-STN,master,34,152,"['computer-vision', 'deep-learning']",2018-07-11T15:51:47Z
littleredxh__DREML,master,14,67,"['computer-vision', 'deep-learning', 'deep-metric-learning', 'embedding', 'machine-learning', 'pytorch', 'retrieving-images']",2018-07-10T19:29:01Z
annusgit__ForestCoverChange,master,7,26,"['classification', 'computervision', 'deeplearning', 'forecasting', 'forest', 'gru', 'machine-learning', 'pytorch', 'segmentation', 'sequence-to-sequence', 'time-series']",2018-07-10T15:50:39Z
karoly-hars__depth_estimation_with_densenet-unet_hybrid,master,3,16,"['artificial-intelligence', 'cnn', 'computer-vision', 'deep-learning', 'densenet', 'depth-estimation', 'neural-networks', 'nyu-depth', 'nyu-depth-v2', 'pytorch', 'unet']",2018-07-18T15:52:16Z
unsuthee__SemanticHashingWeakSupervision,master,3,15,"['semantichashing', 'sigir', 'variationalautoencoder', 'weaksupervision']",2018-07-19T02:31:30Z
AnnikaLindh__Diverse_and_Specific_Image_Captioning,master,8,13,"['computer-vision', 'deep-learning', 'image-captioning', 'machine-learning', 'multimodal-learning', 'natural-language-generation', 'paper-implementations', 'pytorch', 'research']",2018-07-20T11:55:37Z
cetinsamet__age-estimation,master,6,10,"['age-estimation', 'computer-vision', 'fully-connected-network', 'machine-learning', 'pytorch']",2018-07-14T13:43:15Z
Cadene__vision.bootstrap.pytorch,master,0,3,[],2018-07-16T21:47:42Z
SKRohit__Deep_Neural_Networks,master,0,1,"['cnn', 'computer-vision', 'droput', 'fastai', 'lstm', 'multilabel-classification', 'neural-networks', 'nlp', 'pytorch', 'rnn']",2018-07-23T13:30:16Z
cetinsamet__image-colorization,master,0,0,"['computer-vision', 'convolutional-neural-networks', 'image-colorization', 'machine-learning', 'pytorch']",2018-07-16T13:41:08Z
fabienbaradel__object_level_visual_reasoning,master,20,173,"['computer-vision', 'eccv-2018', 'human-object-interaction', 'video-understanding']",2018-08-03T09:08:01Z
Ha0Tang__GestureGAN,master,20,173,"['acmmm2018', 'computer-vision', 'controllable', 'cross-view', 'cvusa-dataset', 'dayton', 'deep-learning', 'gans', 'generative-adversarial-network', 'generative-model', 'gesture-translation', 'hand-gesture', 'hand-gestures', 'hand-skeletons', 'image-generation', 'image-manipulation', 'image-to-image-translation', 'image-translation', 'pytorch', 'semantic-maps']",2018-08-08T19:43:51Z
NVlabs__learningrigidity,master,20,145,"['3d-vision', 'computer-vision', 'deep-learning', 'eccv-2018', 'pytorch']",2018-07-24T17:54:23Z
pietrocarbo__deep-transfer,master,20,81,"['computer-vision', 'convolutional-neural-networks', 'machine-learning', 'neural-style-transfer', 'pytorch', 'whitening', 'zca']",2018-08-06T12:08:51Z
fabioperez__skin-data-augmentation,master,20,75,"['computer-vision', 'data-augmentation', 'deep-learning', 'machine-learning', 'melanoma', 'melanoma-classification', 'pytorch', 'skin-lesion-analysis']",2018-08-03T11:21:45Z
zhaoyanglijoey__yolov3,master,14,21,"['computer-vision', 'deep-neural-networks', 'object-detection', 'pytorch', 'yolov3']",2018-08-08T04:50:02Z
saranshkarira__Fastest-Object-Detector-of-PyTorch,mover,4,15,"['cnn', 'computer-vision', 'deep-learning', 'object-detection', 'python', 'pytorch', 'yolo2', 'yolo9000', 'yolov2']",2018-07-24T19:55:54Z
BKHMSI__forget-me-not,master,1,3,"['attention-mechanism', 'c3d', 'captioning-videos', 'dense-captioning', 'pytorch', 's2vt', 'skipthoughts', 'sst', 'vision']",2018-07-26T00:09:06Z
ghostofuchiihaa__Deep-Learning-and-Computer-Vision-A-Z-OpenCV-SSD-GANs,master,1,1,"['ann', 'computer-vision', 'convolutional-neural-networks', 'cv2', 'deep-learning', 'gans', 'haar-cascade-classifier', 'opencv', 'python', 'pytorch', 'recurrent-neural-networks', 'ssd']",2018-07-25T16:03:46Z
jaehyunnn__PyTorch-Practice,master,0,0,"['computer-vision', 'deep-learning', 'machine-learning', 'python', 'pytorch', 'tutorial']",2018-08-06T10:13:39Z
mragungsetiaji__cv,master,0,0,"['computer-vision', 'deep-learning', 'pytorch', 'tensorflow']",2018-08-04T09:38:57Z
open-mmlab__mmdetection,main,9099,27087,"['cascade-rcnn', 'convnext', 'detr', 'fast-rcnn', 'faster-rcnn', 'glip', 'grounding-dino', 'instance-segmentation', 'mask-rcnn', 'object-detection', 'panoptic-segmentation', 'pytorch', 'retinanet', 'rtmdet', 'semisupervised-learning', 'ssd', 'swin-transformer', 'transformer', 'vision-transformer', 'yolo']",2018-08-22T07:06:06Z
kornia__kornia,main,922,9120,"['artificial-intelligence', 'computer-vision', 'deep-learning', 'image-processing', 'machine-learning', 'neural-network', 'python', 'pytorch', 'robotics', 'spatial-ai']",2018-08-22T10:31:37Z
catalyst-team__catalyst,master,399,3201,"['computer-vision', 'deep-learning', 'distributed-computing', 'image-classification', 'image-processing', 'image-segmentation', 'information-retrieval', 'infrastructure', 'machine-learning', 'metric-learning', 'natural-language-processing', 'object-detection', 'python', 'pytorch', 'recommender-system', 'reinforcement-learning', 'reproducibility', 'research', 'text-classification', 'text-segmentation']",2018-08-20T07:56:13Z
richzhang__colorization-pytorch,master,113,588,"['computer-graphics', 'computer-vision', 'convolutional-neural-networks', 'deep-learning', 'image-colorization', 'pytorch', 'siggraph']",2018-08-10T23:42:30Z
sunset1995__pytorch-layoutnet,master,39,166,"['computer-vision', 'layoutnet', 'pytorch', 'pytorch-layoutnet', 'room-layout']",2018-08-09T04:28:10Z
microsoft__snca.pytorch,master,25,136,"['computer-vision', 'deep-learning', 'eccv-2018', 'few-shot-learning', 'nearest-neighbors', 'transfer-learning', 'visual-recognition']",2018-08-14T03:39:56Z
festusdrakon__MemeSaheb,master,4,9,"['computer-vision', 'deep-learning', 'fastai', 'keras', 'memes', 'natural-language-processing', 'numpy', 'pandas', 'python', 'pytorch']",2018-08-20T23:04:29Z
SlipknotTN__MovieCaptioning,master,1,0,"['computer-vision', 'deep-learning', 'image-captioning', 'movies']",2018-08-22T15:32:10Z
Yukun-Huang__Person-Attribute-Recognition-MarketDuke,master,85,353,"['attribute-recognition', 'cnn', 'computer-vision', 'pytorch']",2018-09-05T13:01:58Z
justusschock__shape-constrained-network,master,4,12,"['computer-vision', 'deep-learning', 'deep-neural-networks', 'face', 'face-recognition', 'facial-expressions', 'facial-keypoints', 'facial-landmarks', 'image-processing', 'machine-learning', 'menpo', 'pytorch', 'shape']",2018-09-02T19:00:39Z
jalajthanaki__Pytorch_sign_classification,master,1,2,"['computer-vision', 'hand-sign-recognition', 'python3', 'pytorch']",2018-08-30T07:28:07Z
frgfm__pytorch-mnist,master,0,0,"['computer-vision', 'deep-learning', 'deep-neural-networks', 'lenet', 'mnist', 'python3', 'pytorch', 'pytorch-cnn', 'visdom']",2018-09-02T17:31:42Z
tomshafer__object-detector,master,0,0,"['computer-vision', 'deep-learning', 'deep-neural-networks', 'object-detection', 'pytorch', 'yolov3']",2018-08-29T00:31:57Z
torchgan__torchgan,master,170,1375,"['computer-vision', 'deep-learning', 'gans', 'generative-adversarial-networks', 'generative-model', 'machine-learning', 'neural-networks', 'python', 'python3', 'pytorch']",2018-09-20T16:41:00Z
fregu856__deeplabv3,master,181,740,"['autonomous-driving', 'computer-vision', 'deep-learning', 'machine-learning', 'pytorch', 'semantic-segmentation']",2018-09-23T07:17:02Z
BannyStone__Video_Classification_PyTorch,vid_cls,18,90,"['action-recognition', 'computer-vision', 'deep-learning', 'i3d', 'python3', 'pytorch', 'video-classification']",2018-09-25T08:32:25Z
cherise215__atria_segmentation_2018,master,3,22,"['computer-vision', 'image-segmentation', 'multi-task-learning', 'pytorch']",2018-09-10T20:11:05Z
mmazab__LifeQA,master,0,10,"['computer-vision', 'dataset', 'deep-learning', 'lifeqa', 'lrec', 'lrec2020', 'machine-learning', 'natural-language-processing', 'nlp', 'pytorch', 'question-answering', 'real-life', 'research', 'video-question-answering', 'videoqa', 'videos', 'youtube']",2018-09-24T16:46:22Z
ranamihir__visual_embeddings_for_rl,master,0,6,"['behavioral-cloning', 'computer-vision', 'deep-learning', 'imitation-learning', 'minigrid', 'openai-gym', 'pytorch', 'reinforcement-learning']",2018-09-24T22:35:45Z
andrewssobral__deep-learning-pytorch,master,2,5,"['computer-vision', 'deep-learning', 'image-classification', 'image-segmentation', 'machine-learning', 'object-detection', 'python', 'pytorch']",2018-09-23T21:39:56Z
McCourt__PESR-PyTorch,master,0,1,"['computer-vision', 'python3', 'pytorch', 'super-resolution']",2018-09-10T03:35:59Z
d2l-ai__d2l-en,master,4033,20938,"['book', 'computer-vision', 'data-science', 'deep-learning', 'gaussian-processes', 'hyperparameter-optimization', 'jax', 'kaggle', 'keras', 'machine-learning', 'mxnet', 'natural-language-processing', 'notebook', 'python', 'pytorch', 'recommender-system', 'reinforcement-learning', 'tensorflow']",2018-10-09T01:04:37Z
rafellerc__Pytorch-SiamFC,master,147,598,"['computer-vision', 'deep-learning', 'pytorch', 'siamese-network', 'tracking']",2018-10-08T14:15:42Z
foamliu__Autoencoder,master,26,77,"['autoencoder', 'computer-vision']",2018-10-08T04:59:59Z
dnddnjs__pytorch-cifar10,master,19,57,"['cifar10', 'enas', 'neural-architecture-search', 'pyramidnet', 'resnet', 'shakedrop', 'shakeshake', 'vision']",2018-10-03T08:53:14Z
greed2411__unet_pytorch,master,2,29,"['pytorch', 'semantic-segmentation', 'torchvision', 'unet', 'unet-image-segmentation', 'unet-pytorch']",2018-10-02T02:24:18Z
torchgan__model-zoo,master,4,10,"['computer-vision', 'deep-learning', 'generative-adversarial-network', 'machine-learning', 'python3', 'pytorch']",2018-09-29T05:41:30Z
wonbeomjang__pytorch-computer-vision-basic,master,3,8,[],2018-10-08T14:41:26Z
ailzhang__torchvision_hub,master,1,0,[],2018-09-27T01:19:26Z
openvinotoolkit__training_extensions,develop,435,1116,"['action-recognition', 'anomaly-detection', 'automl', 'computer-vision', 'datumaro', 'deep-learning', 'hyper-parameter-optimization', 'image-classification', 'image-segmentation', 'incremental-learning', 'machine-learning', 'neural-networks-compression', 'object-detection', 'openvino', 'pytorch', 'quantization', 'self-supervised-learning', 'semi-supervised-learning', 'transfer-learning']",2018-10-26T14:02:29Z
Sierkinhane__mtcnn-pytorch,master,162,311,"['computer-vision', 'facedetector', 'pytorch']",2018-10-23T07:12:21Z
ysymyth__3D-SDN,master,41,265,"['3d-sdn', '3d-vision', 'deep-learning', 'disentangled-representations', 'gans', 'generative-adversarial-networks', 'pytorch']",2018-10-26T07:53:54Z
hityzy1122__opencv_transforms_torchvision,master,32,193,"['opencv', 'pillow', 'pytorch', 'torchvision']",2018-10-15T14:23:25Z
andrewekhalel__edafa,master,21,124,"['augmentation', 'classification', 'computer-vision', 'keras', 'pytorch', 'segmentation', 'super-resolution', 'tensorflow', 'wrapper']",2018-10-15T20:25:55Z
svishnu88__TGS-SaltNet,master,24,82,"['computer-vision', 'deep-learning', 'fastai', 'kaggle-competition', 'pytorch']",2018-10-20T13:52:50Z
wenz116__lang2seg,master,8,30,"['computer-vision', 'cycle-consistency', 'deep-learning', 'object-detection', 'object-segmentation', 'pytorch', 'vision-and-language']",2018-10-22T16:06:38Z
miguelvr__dropblock,master,95,581,"['computer-vision', 'convolutional-neural-networks', 'dropblock', 'dropout', 'machine-learning', 'pytorch', 'pytorch-implementation', 'regularization']",2018-11-02T17:41:51Z
kaiyuyue__cgnl-network.pytorch,master,41,260,"['attention', 'caffe', 'cgnl-network', 'compact-generalized-non-local-block', 'computer-vision', 'fast-attention', 'nl-network', 'non-local-block', 'pytorch']",2018-10-31T07:32:15Z
iArunava__scratchai,master,18,95,"['adversarial-attacks', 'adversarial-machine-learning', 'ai', 'artificial-intelligence', 'computer-vision', 'deep-learning', 'machine-learning', 'python3', 'pytorch']",2018-10-29T06:25:04Z
Uehwan__3-D-Scene-Graph,master,11,68,"['3d-models', '3d-scene-graph', 'computer-vision', 'deep-learning', 'deeplearning', 'environmental-modelling', 'intelligence', 'pytorch', 'robot', 'robotics', 'scene-graph', 'scenegraph']",2018-11-05T05:40:04Z
ekagra-ranjan__AE-CNN,master,17,41,"['ae-cnn', 'autoencoder', 'chest-x-ray', 'chest-x-ray14', 'chest-x-ray8', 'chest-xray-images', 'chest-xrays', 'chestxray14', 'chexnet', 'chexpert', 'cnn', 'computer-vision', 'deep-learning', 'lung-disease', 'medical-imaging', 'pneumonia', 'pneumonia-detection', 'pneumothorax', 'pytorch', 'xray']",2018-11-03T20:24:57Z
ai-med__nn-common-modules,master,15,32,"['computer-vision', 'convolutional-layers', 'convolutional-neural-networks', 'cross-entropy-loss', 'deep-learning', 'densenet', 'dice-coefficient', 'encoder-decoder', 'medical-imaging', 'pytorch', 'segmentation']",2018-10-28T23:09:57Z
Alvinhech__resnet-autoencoder,master,2,23,"['computer-vision', 'machine-learning', 'pytorch', 'styletransfer']",2018-10-29T17:46:26Z
MdAsifKhan__DeepLearningCV,master,1,2,"['computer-vision', 'deep-learning', 'neural-network', 'pytorch', 'visual-recognition']",2018-10-29T19:35:25Z
UTpH__recyclicat,master,2,0,"['computer-vision', 'hackathon', 'machine-learning', 'pytorch', 'sustainability']",2018-11-11T07:53:11Z
Billijk__Deep-Photo-Style-Transfer-PyTorch,master,0,0,"['computer-vision', 'deep-learning', 'pytorch', 'style-transfer']",2018-10-30T14:24:27Z
ManojPrabhakar__DeepLearning-VisualRecognition,master,1,0,"['computer-vision', 'deep-learning', 'generative-adversarial-networks', 'pytorch']",2018-11-04T18:07:02Z
lenscloth__RKD,master,49,373,"['computer-vision', 'deep-learning', 'deep-neural-networks', 'knowledge-distillation', 'metric-learning']",2018-11-24T13:25:12Z
kkanshul__finegan,master,41,275,"['computer-vision', 'deep-learning', 'disentangled-representations', 'fine-grained', 'gans', 'generative-adversarial-network', 'image-generation', 'image-manipulation', 'pytorch']",2018-11-27T01:00:06Z
a514514772__DISE-Domain-Invariant-Structure-Extraction,master,25,145,"['computer-vision', 'cvpr2019', 'deep-learning', 'domain-adaptation', 'semantic-segmentation']",2018-11-25T09:16:59Z
arnab39__cycleGAN-PyTorch,master,40,114,"['computer-vision', 'cyclegan', 'cyclegan-pytorch', 'deep-learning', 'generative-adversarial-network', 'image-translation', 'pytorch-implementation']",2018-11-15T20:55:29Z
imran3180__depth-map-prediction,master,14,98,"['computer-vision', 'convolutional-neural-network', 'depthmap', 'pytorch', 'pytorch-implementation']",2018-11-14T21:34:16Z
AaronCCWong__Show-Attend-and-Tell,master,23,68,"['computer-vision', 'deep-learning', 'image-captioning', 'pytorch', 'show-attend-and-tell']",2018-11-15T04:09:51Z
Nikronic__CoarseNet,master,2,23,"['cnn', 'computer-vision', 'convolutional-neural-networks', 'deep-learning', 'half-tone', 'halftone', 'image-processing', 'paper', 'python3', 'pytorch', 'u-net', 'vgg', 'vgg-16', 'vgg16', 'vision']",2018-11-17T21:04:36Z
Nikronic__ObjectNet,master,1,16,"['ade20k', 'cascade-dilatednet', 'convolutional-neural-networks', 'deep-halftoning', 'dilatednet', 'instance-segmentation', 'pretrained-models', 'pyramid', 'pyramid-pooling', 'pytorch', 'resnet-101', 'scene-parsing', 'scene-understanding', 'sceneparse150', 'sceneparsing', 'semantic-segmentation', 'supervision', 'transfer-learning']",2018-11-21T21:10:52Z
matpetrone__CNN_CellsRecognition,master,0,6,"['ai', 'biological-data-analysis', 'cells', 'computer', 'pytorch', 'regression', 'vision']",2018-11-28T13:07:55Z
CodLiver__Computer-Vision-Assignment,master,0,0,"['computer-vision', 'cv2', 'hog', 'pytorch', 'stereo-vision', 'yolov3']",2018-11-16T01:49:32Z
lufficc__SSD,master,389,1459,"['computer-vision', 'deep-learning', 'object-detection', 'pytorch', 'ssd']",2018-12-06T20:19:33Z
Adi-iitd__AI-Art,master,72,380,"['computervision', 'cyclegan', 'deepdream', 'deeplearning', 'neural-style-transfer', 'pix2pix', 'pytorch', 'pytorchlightning', 'style-transfer']",2018-12-02T12:31:08Z
bat67__pytorch-FCN-easiest-demo,master,73,186,"['cnn', 'computer-vision', 'fcn', 'pytorch', 'pytorch-implementation', 'pytorch-implmention', 'semantic-segmentation']",2018-12-03T05:55:34Z
